Title,Summary,Company,Location,Salary
"2019 Spring Executive Trainee, Data Analyst",The Data Analyst ET role is a new addition who will be working closely to our SVP and Head of Emerging Technologies on innovative and tech-related accounts at...,Ruder Finn Inc,"New York, NY 10022 (Midtown area)",Not available
Clinical Data Analyst,Clinical Data Analyst. Develop and maintain up-to-date knowledge of the Data Warehouse and other organizational data sources....,Chinese Community Health Plan,"San Francisco, CA 94133 (Russian Hill area)",Not available
Data Analyst,"Lazarus Naturals is currently hiring for a Data Analyst. 5+ years experience in Data Science, Statistics, Chemistry, Mathematics, Computer Science, Physics,...",Lazarus Naturals,"Portland, OR","$60,000 - $90,000 a year"
"Sr Supply Chain Data Analyst - Perth Amboy, NJ","Ability to define problems, collect data, establish facts and draw valid conclusions. You will work with internal data teams to improve key performance metrics...",TARGET,"Perth Amboy, NJ",Not available
Business Intelligence Analyst - Development,"Analysis supporting data driven decision making,. Assist with data validation tests and QA testing,. Provide input into data architecture supporting future and...",Mayo Clinic,"Rochester, MN 55901",Not available
HR Data Analyst,"The HR Data Analyst will provide data and analysis in support of HR functions. Experience querying data, data interpretation and report generation....",NIKE INC,Tennessee,Not available
Data Analyst,"In addition, they must possess prior experience in data exploration and providing by using various tools which includes ETL....",MLWIZ Team,"Los Angeles, CA",Not available
Data Analyst - (DA) - RI EOHHS,Data Analyst - Data Analysis Division. Overall Responsibilities of the Data Analyst:. 5+ years proven working experience as a Data Analyst or related role....,Staffing Solutions Organization LLC,"Cranston, RI 02920",Not available
Sales Intelligence Analyst,CRM system data entry experience. The Sales Intelligence Analyst role assists in producing deep insights about our customers using data sources related to our...,Elsevier,"Philadelphia, PA 19103",Not available
Jr Data Analyst,"Junior Data Analyst. Data de-duplication, data cleansing, hierarchy management, and data conversion. Build reports and maintain the datas integrity to partners...",Team Red Dog,"Redmond, WA",Not available
Data Analyst,"Familiarity with data management and data governance principles. Management consulting firm specializing in financial services, is seeking talented and...",Iterum,"Baltimore, MD",Not available
Data Scientist - Risk Analyst,"Evaluate different methods for obtaining cash flow data including, but not limited to, connections to bank account data, physical bank statements, accounting...",Paypal,"Wilmington, DE",Not available
Social Media Content Analyst,"O Gather, analyze and utilize relevant data to develop ways to improve the overall user experience on the site....",Cognizant,"Phoenix, AZ",Not available
Marketing Analyst,"We're looking for a Marketing Analyst who will be responsible for the coordination, support and data reporting on digital marketing campaigns, initiatives and...",RayCollective,"Johns Creek, GA",Not available
Research Data Analyst,"Applying knowledge of multiple programming methods to support the research team s software and tools for the analysis of structural and functional MRI research,...",UC Davis Health,"Sacramento, CA 95817 (North Oak Park area)",$25.10 - $51.34 an hour
"Data Engineer, Analytics, Intern","Build data expertise and own data quality for allocated areas of ownership. Architect, implement and deploy new data models and data processes in production....",Facebook,"Seattle, WA 98101 (Downtown area)",Not available
"Watson Health - Data Analyst, GA","Support initiatives for data integrity, data quality, data lineage, master data management, metadata management and normalization....",IBM,"Smyrna, GA 30081",Not available
Entry Level Associate Software Engineer/Business Analyst,"Entry Level Associate Software Engineer/Business Analyst. As an Entry Level Associate Software Engineer/ Business Analyst, you will assist with the development,...",Incept Data Solutions,"Herndon, VA",Not available
Data Analyst,"Provider data, member data, clinical data, internal and external reporting. Extract, model, and reconcile large amounts of data across multiple platforms and/or...",Northshore Health Centers,"Portage, IN 46368",Not available
Junior Data Analyst,Junior Data Analyst. Interest in data analytics. This position will work directly with Senior Data Scientists to process and analyze data collected from the....,DELPHINUS ENGINEERING INC.,"Eddystone, PA",Not available
"Supply Chain Master Data Analyst, Home Entertainment","Supply Chain Master Data Analyst, Home Entertainment. Min 2 years of experience in data management. Post and maintain data within the B2B and SharePoint site....",Sony Pictures Entertainment Inc.,"Culver City, CA 90232",Not available
Data Analyst,Is seeking an expert in data structures and data feeds to join our team. Design data structures and reporting requirements....,Brown & Brown Insurance,"San Diego, CA",Not available
Senior Data Analyst,"May occasionally profile and/or validate data in the data warehouse to ensure accuracy. Intermediate SQL knowledge, experience in data profiling and solid...",ConsumerTrack,"Bethlehem, PA",Not available
Data Analyst,The Data Analyst will perform activities related to data transfers between internal and external parties from multiple systems using ETL tools and/or SQL...,Healthmap Solutions,"Tampa, FL 33602 (Downtown area)",Not available
Jr. Data Analyst,Obtain data from carrier representatives or internet sites. Enter data accurately into pre-established formats for analysis as required;...,Willis Towers Watson,"Denver, CO",Not available
University - Data Analyst/Scientist,"University - Data Analyst/Scientist. Experience with machine learning, data mining, data visualization, statistics, and graph algorithms in academic or...",Booz Allen Hamilton,"Washington, DC",Not available
IT Data Analyst - 16022,"Integrates data from multiple sources to produce requested or required data elements. Programs and maintains report forms and formats, information dashboards,...",Micro Solutions,"Painted Post, NY 14870",Not available
"Entry Level Analyst (Supporting NASA, Glenn Research Center)","Entry Level Analyst (Supporting NASA, Glenn Research Center):. Serves as a junior member of group of analysts who are working in concert to systematically...","Wichita Tribal Enterprises, LLC","Cleveland, OH",Not available
Senior Data Analyst,"Have technical expertise regarding data models, data mining and segmentation techniques. 1-3 years of experience working in the SaaS industry (preferably in a...",American Well,"Boston, MA 02109 (Central area)",Not available
Business Data Analyst,Business Data Analyst. Experience accessing and retrieving data from disparate large data sources. Evolve and maintain a position as a subject matter data...,The Hartford,United States,Not available
"Business Intelligence Analyst (Denver, CO)","Strong data skills – must be comfortable analyzing large quantities of data to create summaries, develop models, and extract insights....","FareHarbor Holdings, Inc.","Denver, CO",Not available
