Title,Summary,Company,Location,Salary
Senior Business Analyst,"Do you share a passion for data, analytics and reporting? Do you understand importance of data as a business driver?...",UBS,"Weehawken, NJ",Not available
Strategy & Analytics - Experienced Associate,"Demonstrates some knowledge of, and/or a proven record of success performing in a role participating in, analytics projects which include:....",Guidehouse,"McLean, VA",Not available
Business Intelligence Analyst - Development,Minimum 2 years of experience in business/data analytics. Acts as an internal consultant by applying high order analytics and business expertise to the Mayo...,Mayo Clinic,"Rochester, MN 55901",Not available
Trading Data Analytics Consultant,"Collateral management, liquidity management, treasury, Customer Relationship management, onboarding, analytics – Front office centric around client servicing,...",Accenture,"New York, NY 10011 (Chelsea area)",Not available
"CFO & Senior Director, Converse North America",Leverage consumer and financial analytics to create financial trends to allow the marketplace to read and react quickly....,Nike,"Boston, MA",Not available
Advance Analytics Leader,"This role will report and/or have matrix reports to business operation leaders, enterprise analytics office and/or VP, Analytics and Pricing Development....",Nationwide Mutual Insurance Company,"Columbus, OH",Not available
Business Analytics & Sales Insights Manager - Professional S...,"MBA or Master's degree in finance, analytics or similar quantitative field. To help grow and scale this business, we are looking for a Business Analytics &...",Amazon.com,"Seattle, WA",Not available
Forecast Analyst | Commercial Aircraft Market,"Advanced degree preferred (e.g., predictive analytics, statistics, applied mathematics, science or engineering, etc.)....",Moog Inc.,"East Aurora, NY 14052",Not available
Global Intelligence Lead,Experience conducting editorial review on analytic products. Develop the team leads as analytic managers and people leaders....,Google,"Boulder, CO 80302",Not available
"Manager, Marketing Analytics","Manager, Marketing Analytics. Manager – Marketing Analytics. And familiarity with APT software, MicroStrategy, Google Analytics and Retek a plus....",Family Dollar,"Chesapeake, VA",Not available
AI & Analytics Senior Associate,"AI & Analytics Data Engineer. You will be supported by a high-caliber analytics ecosystem. AI & Analytics Data Engineer, Data Scientist, or Visualization...",Cognizant,"Teaneck, NJ",Not available
Data Scientist - NJ,"Expert understanding of industry trends for consumer insights analytics. Understanding and effectively utilizing analytics systems, databases and tools....",Daugherty Business Solutions,"Franklin Lakes, NJ",Not available
Director of Market Research and Analytics,"Director Market Research & Analytics. Participates in projects for development of ICO analytics, market research and business model....",Icon plc,"Yardley, PA",Not available
"Director, Analytics","Search analytics (SEM/SEO). Web & business analytics solutions (Google Analytics, Adobe Marketing Suite, WebTrends, etc.)....",Allen & Gerritsen,"Philadelphia, PA 19103",Not available
"Senior Manager, Research and Analytics",The Senior Manager of Research and Analytics is responsible for managing 2-3 analytics projects with some support from senior levels of management....,W2O,"Philadelphia, PA",Not available
Analytics and Media Manager,"Experience in predictive analytics, experimental design, A/B testing. Influence marketing initiatives and own account-level data and/or analytics related...",Amazon.com,"New York, NY",Not available
"Sr. Manager, Global Marketing & Analytics","Analytics and Forecasting. At least 5 years working in analytics related function such as Market Intelligence, Sales/Business Analytics, Finance....",Seqirus A CSL Company,"Summit, NJ",Not available
Manager II - Analytics/Reporting,"Position Description Assists multiple cross-functional teams to deliver key business objectives Coordinates, completes, and oversees job-related activities...",Walmart Stores,"Charlotte, NC",Not available
Business Intelligence and Analytics,Business Intelligence and Analytics. Navigator’s Business Intelligence (BI) and Analytics capability is comprised of business and technology professionals who...,Navigator Management Partners,United States,Not available
"Senior Manager, Customer Analytics","As part of the Insights and Analytics team, they will partner across analytics, sales, marketing, and technology to build a shared framework for an on-demand...",Invesco,United States,Not available
SME Pricing Analytics,SME – Data Analytics co-creates and delivers innovative data-driven solutions for better business decisions. This new role develops pricing analytics solutions...,Honeywell,"Charlotte, NC 28246 (Downtown area)",Not available
"Adjunct Lecturer, Storytelling with Data (ONLINE, Fall'19)",This course teaches students how to effectively present data analytics by developing and delivering a compelling narrative that has been tailored a with a...,Columbia University,"New York, NY 10027 (Hamilton Heights area)",Not available
"Intern, Revenue Analytics- Spring",The Revenue Analytics Intern will support Revenue Forecasting & Analytics team members in maximizing Frontier’s revenue generation and profitability....,Frontier Airlines,"Denver, CO 80249 (Gateway-Green Valley Ranch area)",Not available
"Analytics Expert - Journey Analytics, New Ventures","Journey Analytics is a specialist analytics team dedicated to combining analytics, design and consulting frameworks to improve customer experience by...",McKinsey & Company,"New York, NY 10022 (Midtown area)",Not available
Business Intelligence Analyst,"Carey is looking for someone with a strong background in data extraction, dashboard creation, predictive analytics and developing business/customer insights to...",Arizona State University,"Tempe, AZ","$54,000 - $85,000 a year"
"Analyst, Commercial Strategy","Hilton’s Commercial Services organization is comprised of a global team, responsible for driving our sales, revenue management, distribution and analytics...",Hilton Corporate,"McLean, VA",Not available
Business Analytics Associate I,"Bachelor's degree in Quantitative Analytics, Business Analytics, Math, Statistics, Economics, Computer Science or related discipline, or equivalent experience....",Management Science Associates Inc.,"Pittsburgh, PA 15206 (Larimer area)",Not available
Data Analyst - Insights & Analytics - Citizens Bank Park,Partner with cross-functional resources to define analytics and insights requirements and measure outcomes. Leverage consumer analytics to analyze and look for...,Aramark,"Philadelphia, PA 19113",Not available
Sr Analyst Analytics,7 or more years experience in analytics role. The Senior Manager - Analytics manages all stages of analytical projects (e.g....,Laureate Education,"Columbia, MD",Not available
Senior Pricing Manager – Strategy & Analytics,Senior Pricing Manager – Strategy & Analytics. Leverage data and analytics to identify actionable business opportunities to go after and engage directly with...,Jet & The Walmart eCommerce Family of Brands,"Hoboken, NJ",Not available
Manager Decision Sciences and Analytics,"The Manager of Decision Sciences & Analytics manages analytics, implementations, and controls for the Decision Sciences team....",Sallie Mae,"Newark, DE",Not available
Analyst-Strategy & Analytics,"Summary This position is responsible for helping the Strategy & Analytics department to understand key challenges, structure problems, collect data, apply...","Milwaukee Brewers Baseball Club, LP","Milwaukee, WI 53214",Not available
