Title,Summary,Company,Location,Salary
"Fusion Intelligence Analyst, Mid","Fusion Intelligence Analyst, Mid. At Booz Allen, we know the power of analytics and intelligence. State-of-the-art technology –Broaden your intelligence...",Booz Allen Hamilton,"Buckley AFB, CO",Not available
Business Analyst – BI Developer,5+ years working with various Business Intelligence tools (Microsoft Power BI). Assists in the coordination efforts with management and end-users to evaluate...,YMCA of Greater Seattle,"Seattle, WA 98101 (Downtown area)",Not available
Senior Business Intelligence Analyst,"Success in this role requires a balance of business acumen, practical business analytics and technical skills along with a talent for communicating complex...",Zimmer Biomet,"Palm Beach Gardens, FL",Not available
Business Intelligence Analyst,"As a Business Intelligence Analyst, a typical day might include:. Design, build and deploy business intelligence solutions....",AmerisourceBergen,"Frisco, TX",Not available
"Associate (Analytics, Business Intelligence, Technology/Syst...","Business Intelligence/Data Analytics. We are seeking talented people interested in Healthcare Administration, Analytics, Business Intelligence and Technology....",Sparrow Health System,"Lansing, MI",Not available
Business Intelligence Developer,Develop a variety of business intelligence reports and applications; DataSync Technologies is looking for Business Intelligence Developers to help support our...,"DataSync Technologies, Inc","Reston, VA 20190",Not available
"Analyst, Workforce Intelligence","Bachelor's Degree in Business Administration, Computer Science, Finance or related field, required. The Workforce/Business Analyst analyzes, implements and...",Northwell Health,"New Hyde Park, NY 11042",Not available
Business Analyst Data Warehousing,Experience with Human Services business intelligence is desirable. This position is for a dedicated IT Business Analyst;...,FIDO TECH SYSTEMS,"Madison, WI 53705",Not available
CONTRACT - BI Reporting Analyst,"Experience in analytical insights or business intelligence processes. Work with team leadership and business owners to define goals, metrics and guide decisions...",Nintendo of America Inc.,"Redmond, WA",Not available
﻿Intelligence Analyst,SSI is seeking an Intel Analyst in support of a US Army client to develop all-source intelligence products focused on national users on topics of Cyber...,"Storage Strategies, Inc.","Fort Belvoir, VA",Not available
Market Intelligence Analyst,"The Market Intelligence Analyst will develop and execute a global market and competitive intelligence program, delivering insightful, actionable and timely...",Mayzo Inc.,"Johns Creek, GA",Not available
Senior Business Data Analyst,Buildout of KPI dashboards via business intelligence software. Experience with business intelligence software – Power BI a plus....,LendKey,"Cincinnati, OH 45242",Not available
Business Intelligence Analyst,Bridge the communication gaps between key parts of the business; A successful candidate will have flawless technical proficiency and an unparalleled command of...,Compass,"New York, NY 10010 (Gramercy area)",Not available
Risk Reporting & Analytics Analyst,Business Intelligence Development Studio:. Advanced knowledge of SQL 2008 (or greater) - SQL Server and Business Intelligence Development Studiodevelopment....,Newbold Advisors,"Raleigh, NC",Not available
Intelligence Specialist (S&T Analyst),"Intelligence Production Process. Knowledge of intelligence processes, cycle and organizations; Current Army Defense Civilian Intelligence Personnel System...",US Department of the Army,"Charlottesville, VA","$121,280 - $157,663 a year"
BI Analyst,The Business Intelligence Analyst is responsible for providing the data and reporting necessary for intelligent decision making....,RedShelf,"Chicago, IL 60654 (Loop area)",Not available
"E15 ANALYST, SAN FRANCISCO,CA","For this role, we’re looking for an individual with a medium level of experience to join our Data Intelligence team focused on business intelligence, data...",Compass Group,"San Francisco, CA 94158 (South Of Market area)",Not available
Intelligence Analyst - USCG,"All source analysis, full motion video (FMV) analysis, human intelligence (HUMINT), signals intelligence (SIGINT), imagery intelligence (IMINT), measurement and...",BOEING,"Suitland, MD",Not available
Business Intelligence Analyst II Boise Full time Days,"The Business Intelligence Analyst II establishes and maintains a consultative partnership with business owners, stakeholders and leadership....",Saint Alphonsus Health System,"Boise, ID 83706 (Southeast Boise area)",Not available
Business Intell Analyst II,"Three (3) years of experience in business intelligence, business or financial analytics or related project development....",Port of Seattle,"Seattle, WA","$74,370 - $92,963 a year"
Business Reporting Analyst - Neuroscience (Palo Alto),"Experience in data extraction, relational database, and other business intelligence tools. The Business Reporting Analyst will work conjunctly with business...",Stanford Health Care,"Palo Alto, CA",Not available
Senior Analyst - Analytics and Business Intelligence,"BUSINESS INTELLIGENCE & ANALYTICS TEAM - SENIOR ANALYST ROLE. As a member of the analytics team, you will work closely with the Group Director of Analytics, New...",Crossmedia,"New York, NY 10011 (Chelsea area)",Not available
Mid-Level All-source OSINT Focus Intelligence Analyst (Job i...,"USAF - 1N051All Source Intelligence Analyst,1N771 Human Intelligence Specialist, 1N451B Intelligence Fusion Analyst....",LIS Solutions,"Brooklyn, NY","$96,000 a year"
"Open Source Intelligence (OSINT) Analyst / Trainer, Ft. Shaf...","SAIC is currently seeking an OSINT Intelligence Analyst who provides analysis services for INSCOM, Army OSINT Office in support of ongoing intelligence...",SAIC,"Honolulu, HI",Not available
Sr. Business Intelligence Analyst,BI Analyst designs complex reporting solutions and analyzes data which help support a variety of business needs ranging from day to day operations to key...,"Maxor National Pharmacy Services, LLC","Amarillo, TX",Not available
"Intelligence Analyst, Senior","Intelligence Analyst, Senior. Experience as an all source analyst preparing intelligence products and synthesizing intelligence from multiple sources....",Booz Allen Hamilton,"San Antonio, TX 78205 (Downtown area)",Not available
Healthcare Business Analyst Senior,The healthcare business analyst guides and advises less experienced healthcare/clinical business analysts. Clinical business unit data support....,Novant,"Charlotte, NC",Not available
ANALYST BUSINESS SYS FULL TIME FUH,4 years business analyst experience. 4 years business analyst experiencein healthcare organization. The BA will act as a liaison between business stakeholders...,Massachusets Region Corporate,"Natick, MA",Not available
2019 Finance Internships,"Credit Risk Analyst. Our Finance group consists of a number of teams including Accounting, Business Intelligence, Financial Operations, Investor Relations,...",T-Mobile,"Bellevue, WA",Not available
Business Intelligence Analyst,We are currently seeking a Business Intelligence Analyst to join our Data Science team. The Business Intelligence Analyst will be responsible for building data...,ActiveCampaign,"Chicago, IL",Not available
Reporting Analyst,"Seeking an individual with a genuine interest in an innovative, aggressive, high-growth business which provides clients with strategic retirement & fund...",SEI,"Oaks, PA",Not available
Data and Business Intelligence Analyst,Knowledge of Microstrategy or equivalent business intelligence software. Public data) can be structured to meet business needs....,NCB Financial Group,"Crystal City, VA",Not available
