Title,Summary,Company,Location,Salary
"Strategic Business Analysis Manager/VP - Columbus, OH or Wil...","Data scientist, statistician, and related professions) in a quantitative field:. Strategic Business Analysis Manager....",JP Morgan Chase,"Wilmington, DE 19801",Not available
Associate Director Biostatistics,"Provide leadership and guidance as the lead statistician on a project team or within a therapeutic area in Neuroscience. Associate Director, Biostatistics....",Sanofi,"Cambridge, MA 02142 (East Cambridge area)",Not available
"Manager, Device / Drug Safety","Works with programmers and statisticians, interfaces with project management, functional team members and investigators to ensure a timely, precise and accurate...",Cardiovascular Research Foundation,"New York, NY 10022 (Midtown area)",Not available
Director Biostatistics,"Provide leadership and guidance as the lead statistician on one or more project team(s) in Neuroscience, accountable for statistical aspects of clinical studies...",Sanofi,"Cambridge, MA 02142 (East Cambridge area)",Not available
Statistical Summer Fellowship 2019 (PhD Candidates),"Open to doctoral candidates in statistics, biostatistics and related graduate departments in the United States, this fellowship offers the opportunity to work...",SAS Institute,"Cary, NC",Not available
Director of Biostatistics,"Participation, as lead statistician, in regulatory meetings. Serves as the lead statistician for Cara’s projects, providing strategic and statistical input into...",Cara Therapeutics,"Stamford, CT 06902 (Downtown area)",Not available
Claims Data Analyst Statistician Senior,How to Apply A cover letter is required for consideration for this position and should be attached as the first page of your resume. The cover letter should...,University of Michigan,"Ann Arbor, MI",Not available
"Informatics Analyst, Development Sciences","Work with scientists, research associates and clinical scientists, statisticians and database specialists across the company....",Genentech,"South San Francisco, CA",Not available
"CCB - Deposit Modeling Team - Price Optimization, Vice Presi...","We are an intellectually diverse team of statisticians, economists, and other analytics professionals, focused on statistical modeling and optimization within...",JP Morgan Chase,"New York, NY 10017 (Midtown area)",Not available
ANDROLOGIST,"The department also boasts of invaluable academic resources including large patient base, data manager, clinical trial nurse, dedicated statistician, academic...",University of Florida,"Jacksonville, FL",Not available
Research and Planning Administrator - 61006252,"A bachelor's degree and professional experience as a planner, researcher or statistician. Careers at DHEC:....",State of South Carolina,"Richland County, SC","$39,960 - $73,935 a year"
Associate Director Heath Economics Outcomes Research (HEOR),"Apply commonly used data and statistical techniques for studies, keep current with new study and analytical approaches, and collaborate with subject matter...",Otsuka Pharmaceutical,"Princeton, NJ",Not available
Experienced Data Scientist,"You will work in a team environment alongside a group of expert mathematicians, statisticians and data scientists....",Hallmark,"Kansas City, MO",Not available
"Biostatistician, Ii",Analyze data in collaboration with senior statisticians beginning with univariate and multivariate analyses such as logistic regression and factor analysis for...,University of Massachusetts Medical School,"Worcester, MA",Not available
Human Genetics Analyst-Bioinformatics (Dr. Hestand),"Work on large-scale multi-disciplinary research projects in collaboration with statisticians, biologists and clinicians. Analyst and Sr....",Cincinnati Children's Hospital,"Cincinnati, OH 45229 (North Avondale area)",Not available
Senior SAS Programmer,The SAS Programmer collaborates with statisticians and data management staff to provide programming support for clinical research studies....,EMMES,"Rockville, MD 20850",Not available
Associate Statistics Director,"As a statistician on our team you have the opportunity to work with extremely complex data and methodologies in a fast-paced, ever-changing environment...",IQVIA,"Deerfield, IL",Not available
Strategic Business Analysis II/Associate - Business Planning...,"Data scientist, statistician, and related professions) in a quantitative field:. Strategic Business Analysis Sr Associate....",JP Morgan Chase,"Wilmington, DE 19801",Not available
Clinical/Technical Recruiter,"Clinical requistions like Medical Writers, Clinical research Associates, Drug Safety Professionals, SAS programmers, Statisticians, Statistical Programmers,...",MaxisIT Inc,"Metuchen, NJ 08840",Not available
"Director Clinical Biostatistics, Respiratory, Infectious Dis...","Demonstrated ability to manage and mentor project statisticians. Provide operational, strategic, and technical direction to product and project level...",AstraZeneca,"Gaithersburg, MD 20878",Not available
Data Science & Analytics Summer Intern,Lead Statistician and other CU&I team members. Children International is seeking a Data Science/Analytics summer intern....,Children International,"Kansas City, MO 64131 (Legacy East area)",Not available
Assistant Research Scientist,Consult with statisticians and/or work independently on the most appropriate statistical analyses for behavioral and neural data collected by the lab....,University of Arizona,"Tucson, AZ","$57,000 a year"
Clinical Data Manager,"Ability to work well with members of the study team including Clinical Trial Managers, Physicians, Statisticians, Programmers, Compliance and Regulatory....",Adaptimmune,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",Not available
CONSULTANT,"Our ideal candidate is someone who is just as comfortable using the left-side of the brain as the right, enjoys a challenge, relishes learning new things, and...",Opinion Dynamics Corporation,"San Francisco Bay Area, CA",Not available
Associate Director Biostatistics,"Additionally, this position interacts with study teams, as well as statisticians and programmers at CROs....","Daiichi Sankyo, Inc.","Basking Ridge, NJ",Not available
Data Scientist,"Conduct secondary research initiatives including gathering intelligence from industry associations, statisticians and other marketing experts....",Omatic Software,"North Charleston, SC 29405",Not available
